qid,raw_pred,pred,gold,em,energy_kWh,time (s)
125,"The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:",other,false,0,0.013409968097597971,1.3260209560394287
126,"The film is a great example of the importance of the humanist movement in the United States.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",other,false,0,0.013514396557255828,1.3065121173858643
127,"The group winners, Serbia, qualified directly for the 2018 FIFA World Cup. The group runners-up, Republic of Ireland, advanced to the play-offs as one of the best 8 runners-up, where they lost to Denmark and thus failed to qualify.
### Question:
The group winners, Serbia, qualified",other,false,0,0.013618336397995989,1.3005127906799316
128,"The Florida Constitution prohibits the sale of a firearm privately in florida
### Question:
Can you sell a firearm privately in florida
### Question:
Can you sell a firearm privately in florida
### Question:
Can you sell a firearm privately in florida
### Question:",other,true,0,0.00010684227896885945,1.3385107517242432
129,"The Voice's identity is revealed by the voice of Daniel Sánchez to be Daniel Sánchez, who Mariana exposes on the front page of her newspaper. Creasy sneaks into the home of Sánchez's ex-wife and children, and is fatally shot by his brother Aurelio (",other,false,0,0.00021743099175136504,1.391510009765625
130,"The heat of vaporization is temperature-dependent, though a constant heat of vaporization can be assumed for small temperature ranges and for reduced temperature T r (\displaystyle T_(r)=1) . The heat of vaporization diminishes with increasing temperature and it vanishes completely at a certain point called the critical temperature",other,true,0,0.0003222605606250324,1.311021327972412
131,"Answer only true or false using the passage.
### Connection:
Network-attached storage is a file-level computer data storage server connected to a computer network providing data access to a heterogeneous group of clients. NAS is specialized for serving files either by its hardware, software, or configuration. It is often manufactured",true,true,1,0.0004309695311909568,1.3585107326507568
132,"I was a little confused about the meaning of the word ""earl"" in the English language. I was confused about the meaning of the word ""earl"" in the English language. I was confused about the meaning of the word ""earl"" in the English language. I was confused about the meaning of the",other,false,0,0.000540020860265679,1.365748643875122
133,"Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage",true,false,0,0.0006458873375299872,1.32401704788208
134,"The film is a sequel to the original film, which was released in the United States on April 14, 2017, and was theatrically released in the United States on April 14, 2017, playing in 3D, IMAX 3D and 4DX internationally. The film grossed over $1.2 billion worldwide",other,false,0,0.00075310537565486,1.3395073413848877
135,The,other,true,0,0.0008567394182170651,1.2974979877471924
136,"The Willis Tower is the tallest building in the world
###
The Willis Tower is the tallest building in the world
###
The Willis Tower is the tallest building in the world
###
The Willis Tower is the tallest building in the world
###
The Willis Tower is the tallest building in the world
###",other,true,0,0.0009663937777562167,1.3715457916259766
137,The National Minimum Drinking Age Act is a federal law that requires states to raise their age for purchase and public possession to 21 by October 1986 or lose 10% of their federal highway funds. The National Minimum Drinking Age Act is also seen as a congressional sidestep of the tenth amendment. Although debates have not been highly publicized,false,false,1,0.0010763534617653702,1.3755106925964355
138,"The question is:
Is it",other,true,0,0.0011813570716339733,1.3140952587127686
139,The Port Mann Bridge is a toll bridge that connects the Port Mann Bridge to the Port Mann Bridge. The bridge is a toll bridge that connects the Port Mann Bridge to the Port Mann Bridge. The bridge is a toll bridge that connects the Port Mann Bridge to the Port Mann Bridge. The bridge is a toll bridge that connects,other,false,0,0.0012960737356120379,1.4339916706085205
140,"The FA Cup Final was the final of the FA Cup Final, and the FA Cup Final was the final of the FA Cup Final.
### Question:
The FA Cup Final was the final of the FA Cup Final, and the FA Cup Final was the final of the FA Cup Final.
### Question:",other,false,0,0.0014017947571509477,1.320509672164917
141,"The following questions are asked:
What is the difference between denatured alcohol and acetone?
What is the difference between denatured alcohol and acetone?
What is the difference between denatured alcohol and acetone?
What is the difference between denatured alcohol and acetone?
What",other,false,0,0.0015074689581135972,1.323955774307251
142,"Answer only true or false using the passage.
### Passage:
In mathematics, the dot product of two vectors is widely used and often called inner product (or rarely projection product); see also inner product space.
### Question:
Answer only true or false using the passage.
### Question:
Answer only",true,true,1,0.001611764436679938,1.3035106658935547
143,"The dominant eye is the dominant eye, and the dominant hand is the dominant hand. The dominant hand is the dominant hand. The dominant hand is the dominant hand. The dominant hand is the dominant hand. The dominant hand is the dominant hand. The dominant hand is the dominant hand. The dominant hand is the dominant hand",other,true,0,0.0017188024503116209,1.3395094871520996
144,"The Isle of Man is a member of the European Union, and therefore does not have a membership of the European Union.
### Question:
Is the Isle of Man a member of the European Union?
### Question:
Is the Isle of Man a member of the European Union?
### Question:
Is",false,false,1,0.0018242858916861665,1.3200104236602783
145,The NCIS series is a series of television series that explores the lives of the people of New Orleans. The series is a series of television series that explores the lives of the people of New Orleans. The series is a series of television series that explores the lives of the people of New Orleans. The series is a series,other,true,0,0.0019286588609674442,1.306509256362915
146,"The navel is the same thing
### Question:
The navel is the same thing
### Question:
The navel is the same thing
### Question:
The navel is the same thing
### Question:
The navel is the same thing
### Question:
The navel is",other,true,0,0.0020336022317988594,1.3105111122131348
147,The Ring is a symbol of the Ring's power and power. It is a symbol of the Ring's power and power. It is a symbol of the Ring's power and power. It is a symbol of the Ring's power and power. It is a symbol of the Ring's power and power. It is a,other,true,0,0.0021420413862483037,1.3581206798553467
