qid,pred,gold,em,f1,energy_kWh,time (s)
186,"The directors of the 2009 American science fiction film starring the actor who played Dexter Morgan in the Showtime TV Network series ""Dexter"" were Scott Winant and Scott Stewart. The actor who played Dexter Morgan in the Showtime TV Network series ""Dexter"" is Michael",Mark Neveldine and Brian Taylor,0,0.046511627906976744,0.02670058792267532,13.001128673553467
187,"The travel parody series featuring American actor, comedian, and radio host best known as the host of ""The Joe Schmo Show"" is ""The Office"" (US version).",Hidden America with Jonah Ray,0,0.0,0.027305418494375736,7.567861557006836
188,"Yes, The Importance of Being Icelandic and The Five Obstructions belong to different film genres.

The Importance of Being Icelandic is a documentary film directed by Werner Herzog, while The Five Obstructions is a documentary film directed by Lars von Trier.",no,0,0.0,0.028183854770880198,10.987743854522705
189,Tefik Selim Mborja was a part of a party that held power in Albania until 1992.,1943,0,0.0,0.028630632823390123,5.588916540145874
190,The team that ends their regular season with the Civil War rivalry game is the Boston Red Sox.,Oregon Ducks football,0,0.0,0.028986713661277294,4.454776048660278
191,"The episode ""Marry Me a Little, Marry Me a Little More"" was broadcast on the NBC television network.",National Broadcasting Company,0,0.0,0.02939761613545878,5.139694690704346
192,Georges-Henri Bousquet translated the work of a historian of French heritage.,North African Arab,0,0.0,0.029718131458686608,4.00935435295105
193,"The headquarters of the American research and scientific development company where Ravi Sethi worked as a computer scientist is located in Mountain View, California.",Murray Hill,0,0.0,0.03019883245175596,6.013435125350952
194,The full name of the viral respiratory disease in which Yi Guan's research helped to prevent the outbreak of is Severe Acute Respiratory Syndrome (SARS).,severe acute respiratory syndrome,0,0.3076923076923077,0.030707362399164894,6.362059593200684
195,Timothy K. Donaldson,Wendell Berry,0,0.0,0.030873729706029217,2.0814709663391113
196,"Raj Kumar Gupta worked with Vikram Bhatt on the film ""Aashiqui 2"" starring actors Rajneesh Duggal and Adah Sharma.",Tinu Suresh Desai,0,0.0,0.031447929896843,7.183583498001099
197,Robert Smith founded the multinational company headquartered in London.,"Golden Valley, Minnesota,",0,0.0,0.03165516291306592,2.5918283462524414
198,The settlement that the character from the Son of al Quada got in 2017 was $100 million.,$10.5 million,0,0.125,0.03209848330222962,5.5473692417144775
199,Category 5 Cyclone Katrina,1999 Odisha cyclone,0,0.28571428571428575,0.032227135008563446,1.6079723834991455
200,The 2000 British film Snatch was later adapted into a television series for Netflix.,Crackle,0,0.0,0.032582800498756566,4.448930263519287
201,Chris Williams last played for Sheffield Wednesday.,Salford City Football Club,0,0.0,0.03274896317947429,2.0787837505340576
202,The hotel that held the IFBB professional bodybuilding competition in September 1991 was the Hilton New York Times Square.,architect Michael Graves,0,0.0,0.03321479000463126,5.82748818397522
203,"Breaking Bad, police sitcom Brooklyn Nine-Nine, and American Hustle all won the Golden Globe Award for Best Television Series - Drama.",multiple awards,0,0.0,0.03374173154973688,6.592893838882446
204,Kevin Spacey and American Beauty.,Kevin Spacey,0,0.5714285714285715,0.033901980982878555,2.004408597946167
205,"Onika Tanya Maraj is a judge on the television show ""The Voice"" hosted by Usher.",Ryan Seacrest,0,0.0,0.03429167234754869,4.875211715698242
206,"No, Hot Rod and The Memory of Our People are not both magazines.

A:",yes,0,0.0,0.03462482323713899,4.167431116104126
207,Chamberlain was a military officer and Colonel of the military staff of The Merrie Monarch.,Colonel Charles Hastings Judd,0,0.125,0.03496411400258514,4.244916200637817
208,Pavel Alexandrov has written more than 300 papers.,Pavel Sergeyevich Alexandrov,0,0.36363636363636365,0.03522100727067921,3.2130086421966553
209,"#### Actress:
Gal Gadot

#### Role:
Wonder Woman

#### Post:
DC Extended Universe",Gal Gadot,0,0.33333333333333337,0.03568188113374749,5.765186786651611
210,The captain of the only battleship to provide gunfire support during the Vietnam War was the USS New Jersey.,Rear Adm. J. Edward Snyder,0,0.0,0.03606686293621674,4.816479921340942
211,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for Lightning McQueen in Cars 3.",Jackson Storm,0,0.0,0.036513427560650596,5.586016416549683
212,712 Fifth Avenue is taller.,712 5th Avenue,0,0.5,0.03668078570797722,2.092999219894409
213,"The Pakistan fast bowler who joined the Kent County Cricket Club in June, 2011 is a right-hand batsman.",right-hand,0,0.125,0.03717310575928791,6.160902976989746
214,Arthur Conan Doyle was born first.,Arthur Ignatius Conan Doyle,0,0.6,0.037338628748563724,2.0689473152160645
215,"The Tennessee Volunteers football team plays as a member for the Southeastern Conference (SEC) in the city of Knoxville, Tennessee.","Birmingham, Alabama",0,0.0,0.037771678249844974,5.418117523193359
216,Ernest Foot was the best friend of the fighter pilot who had 22 victories.,44,0,0.0,0.03809942837103859,4.09990668296814
217,"Farrukhzad Khosrau V was the king of the Sasanian Empire, which succeeded the Parthian Empire.",the Parthian Empire,0,0.2857142857142857,0.03856135885080078,5.778972148895264
218,"The soap opera ""All My Children"" features a character named Beverly Marshall.",Erinsborough,0,0.0,0.03885207430518006,3.637115478515625
219,The country that the Falkland Islands beat in the 2010 Commonwealth games that has eleven administrative divisions is the United Kingdom.,Samoa,0,0.0,0.039313673869643524,5.774792671203613
220,"Elizabeth Claire Kemper is known for playing the character of Karen Smith in the Netflix series ""Unbreakable.""","Kimberly Couger ""Kimmy"" Schmidt",0,0.0,0.039703455568646094,4.876564979553223
221,"The television series that featured an actor who also performed in ""The Young Ones"" is ""Black Mirror.""","""The Comic Strip Presents...""",0,0.0,0.04007446894931852,4.642361164093018
222,"Yes, both Dafeng District and Dazhou are located in the same province.",no,0,0.0,0.040397680981267316,4.043640375137329
223,"The Native warrior and chief who became the primary leader of a large, multi-tribal confederacy was Tecumseh. He became the primary leader in the early 19th century.",nineteenth,0,0.0,0.041089592253711095,8.65672492980957
224,"""The Last Dance"" is a film written and directed by Joby Harold, with music written by Samuel Sim.",Awake,0,0.0,0.04149132116785088,5.02519154548645
225,The ethnic group who settled in Canada in the 17th century that participated in a conflict with Irish Catholic immigrants in the Shiners' War is the Irish.,French Canadians,0,0.0,0.04205344491621174,7.033570766448975
226,The author of The Thing of It Is... is American.,American,0,0.2222222222222222,0.04228357489066382,2.8770253658294678
227,"The Öresund Bridge, connecting Copenhagen, Denmark, and Malmo, Sweden, is approximately 7.3 kilometers (4.5 miles) long.",8 km,0,0.0,0.04282682648079393,6.7960216999053955
228,Pat Hingle was a close friend of actor James MacArthur.,Rawhide,0,0.0,0.04304986515749273,2.7898972034454346
229,Marsilea is the genus of more individual species of plants.,Marsilea,0,0.19999999999999998,0.043294772715321485,3.063225746154785
230,The building opposite the ceremonial meeting place of the Accession Council in the United Kingdom is the Houses of Parliament.,Mark Masons' Hall,0,0.0,0.043682567612167815,4.852235317230225
231,"The hairdresser from Yorkshire, England invented a material named after his granddaughter, which was called ""Garnier.""",Starlite,0,0.0,0.04413108230551674,5.611745595932007
232,"One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the world outside North America until it was succeeded by a building in the city of Shanghai.

A:",Hong Kong,0,0.0,0.04481807646449913,8.59404182434082
233,"Craig v. Boren came first.

### Explanation:
Craig v. Boren (1976) was the first case to establish the principle of equal protection under the law, specifically regarding gender discrimination. It was decided in 1976, before the United States v. Param",Craig v. Boren,0,0.15789473684210528,0.04585356435034017,12.953651905059814
234,"Darling's Waterfront Pavilion is located in the city of Sydney, Australia.","""Queen City""",0,0.16666666666666669,0.046164136404766604,3.8851380348205566
235,"The Kansas City Wizards have had three home venues in Kansas City in their time. Their first home venue was the Kauffman Stadium.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El presidente de",Arrowhead Stadium,0,0.046511627906976744,0.04719639592389975,12.915531635284424
236,"* * *

* * *

* * *

* * *

* * *

* * *

* * *

* * *

* * *

* * *

* * *

* * *

* * *",acidic,0,0.0,0.04823225625653027,12.957460403442383
237,"The movie was titled ""The Strip Search""",Compliance,0,0.0,0.04840731749452856,2.190225839614868
238,Boston Logan International Airport,Logan International Airport,0,0.8571428571428571,0.048518714519674745,1.3934688568115234
239,Xanthoceras has more species than Ehretia.,Ehretia,0,0.2857142857142857,0.048749220029804675,2.884075880050659
240,"The arcade game is called ""Babe Ruth: The Home Run King.""",a pinball machine,0,0.0,0.04903523135657375,3.577359199523926
241,"The American actress/singer born in 1956 who recorded the song ""Something There"" for the movie ""Beauty and the Beast"" is Lea Salonga.",Donna Paige Helmintoller,0,0.0,0.049683948407895376,8.115047216415405
242,The professional baseball player and National 1993 Baseball Hall of Fame inductee featured in the Greatest Sports Legends anthology is Cal Ripken Jr.,"Reginald Martinez ""Reggie"" Jackson",0,0.0,0.0502278825541588,6.804404020309448
243,The Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of Sir Peter Scott.,Thomas Mawson,0,0.0,0.05063079881499308,5.040202379226685
244,Apatim Majumdar is a renowned Indian classical musician who plays the sitar.,strings,0,0.0,0.05094703146528683,3.9551894664764404
245,The Hook-Handed Man is best known for his role in the movie directed by Tim Burton.,Brad Silberling,0,0.0,0.051302062266190884,4.443110227584839
246,"Harry Prowell ran 10,000 metres during the 1967 Pan American Games.",25 laps,0,0.0,0.05173143571255619,5.370002746582031
247,"No, Chrysalis is a men's magazine, while Look is a women's magazine.",yes,0,0.0,0.05204820969840834,3.962982177734375
248,"Henri Bergson has won more Pulitzer Prizes.

### Explanation:
Henri Bergson won the Pulitzer Prize for Fiction in 1927 for his novel ""Laughter: An Essay on the Meaning of the Comics."" Thomas Friedman has won the Pulitzer Prize for General Nonfiction in 200",Thomas Loren Friedman,0,0.1,0.053086682394635765,12.991364240646362
249,Katy Perry,Taylor Swift,0,0.0,0.05317185734294551,1.06508207321167
250,"The Nusretiye Clock Tower and the Eski Imaret Mosque can be found in the city of Istanbul, Turkey.","Istanbul, Turkey",0,0.23529411764705882,0.05361430705815771,5.535972833633423
251,"Opry Mills is a shopping and entertainment complex located in the heart of Nashville, Tennessee. It is a popular destination for both locals and tourists, offering a wide range of shopping, dining, and entertainment options.",super-regional shopping mall,0,0.0588235294117647,0.05432017842711269,8.83087420463562
252,"Spaceware Sky Division II is manufactured by Inner Mongolia, China.",Ordos City,0,0.0,0.05455952536329714,2.994452476501465
253,Alain Resnais had the longest career.,Scott Sidney,0,0.0,0.05475654907137856,2.4639971256256104
254,Spirit Halloween LLC was purchased by a mall retailer that has 12 stores in the United States and Canada.,over 600 stores,0,0.1,0.05513754466946032,4.764970541000366
255,Liberty University,Berea College,0,0.0,0.05523330590342972,1.1979551315307617
256,"Roy Rogers and his third wife, Trigger, starred in the 1955 film ""The Roy Rogers Show.""",1945,0,0.0,0.00047004201249786006,5.88276481628418
257,"The name ""Mountbatten-Windsor"" applies to male-line descendants of the Queen without royal styles and titles which is a European dynasty resulting in the House of Windsor.",Mountbatten family,0,0.0,0.001075535845543831,7.584859371185303
258,"The documentary television series based on the book by science historian James Burke is known as ""Connections.""",James Burke,0,0.23529411764705882,0.0014312002235672618,4.44868278503418
259,"Asante Traditional Buildings are larger.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إنها تشمل أكثر من أ",Gulangyu,0,0.0,0.002464000378136936,12.920632600784302
260,The author of Armageddon in Retrospect was Douglas Adams.,Slaughterhouse-Five,0,0.0,0.0027190666009173133,3.190573215484619
261,Patrick Kennedy is known for his collections of Irish folktales from the province of Connacht in Ireland.,the east of Ireland,0,0.21052631578947367,0.0030762313400283336,4.46920108795166
