qid,pred,gold,em,f1,energy_kWh,emissions (kg),time (s)
117,The DISCLOSE Act was introduced in the House of Representatives in the House of Representatives in the Senate in the House of Representatives in the Senate in the House of Representatives in the House of Representatives in the Senate in the House of Representatives in the House of Representatives in the House of Representatives in the House of Representatives in the House of,United States Senator,0,0.0,0.0003627935027839,8.624394788126211e-07,1.332812800013926
118,"Yes, I am.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",no,0,0.0,0.0003627935027839,8.624394788126211e-07,1.332812800013926
119,"Yes, yes, yes.
### Question:
Are",yes,0,0.33333333333333337,0.0003627935027839,8.624394788126211e-07,1.332812800013926
120,"The following question is asked in the following question:
What is the road in Backford Cross?
### Answer:
The road in Backford Cross is located in the back of the town of Backford Cross.
### Answer:
The road in Backford Cross is located in the back of the town of",The A41,0,0.0,0.0003627935027839,8.624394788126211e-07,1.332812800013926
121,I am not sure if Caroline Carver,Princess Jessica,0,0.0,0.0003627935027839,8.624394788126211e-07,1.332812800013926
122,The film is based on the story of,The Spiderwick Chronicles,0,0.0,0.0003627935027839,8.624394788126211e-07,1.332812800013926
123,"Maxeda has been a member of the Board of Directors of the American International Bank of America.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",KKR & Co,0,0.0,0.0003627935027839,8.624394788126211e-07,1.332812800013926
124,"The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?
### Response",The Bye Bye Man,0,0.0,0.0003627935027839,8.624394788126211e-07,1.332812800013926
125,Mummulg,Richmond,0,0.0,0.0003627935027839,8.624394788126211e-07,1.332812800013926
126,"The album was recorded in the San Francisco Bay Area hippie movement during the 1960s.
### Question:
What was the album's title?
The album was recorded in the San Francisco Bay Area hippie movement during the 1960s.
### Question:
What was the album's title?
The album",Owsley Stanley,0,0.0,0.0003627935027839,8.624394788126211e-07,1.332812800013926
127,"The palace was founded in 1435 by the king of the province of Borneo.
### Answer:
The palace was founded in 1435 by the king of the province of Borneo.
### Answer:
The palace was founded in 1435 by the king of the province of Borneo.",the late 12th Century,0,0.0,0.0003627935027839,8.624394788126211e-07,1.332812800013926
128,"The Bubblegum Alley is located in California.
### Question:
What is the Bubblegum Alley?
The Bubblegum Alley is located in California.
### Question:
What is the Bubblegum Alley?
The Bubblegum Alley is located in California.
### Question:
What","San Luis Obispo, California",0,0.058823529411764705,0.00035790226055703694,8.508119265975145e-07,1.3148271999671124
129,"The University of Louisville is a member of the National Football League.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Mercedes-Benz Superdome,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
130,I'm not sure if I'm right. I'm not sure if I'm right. I'm not sure if I'm right. I'm not sure if I'm right. I'm not sure if I'm right. I'm not sure if I'm right. I'm not sure if I'm right. I,LaLee's Kin: The Legacy of Cotton,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
131,"The board game was published by the publisher of the game, Pirate's Cove.
### Question:
What was the game's name?
### Question:
What was the game's name?
### Question:
What was the game's name?
### Question:
What was the game's name?",Pirate's Cove,0,0.125,0.000357902260557,8.508119265975145e-07,1.3148271999671124
132,Alice David is the voice of Lara Croft in a video game developed by which company ?,Crystal Dynamics,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
133,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question","""The Marshall Mathers LP 2""",0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
134,This film is a very interesting film. It is a very interesting film. It is a very interesting film. It is a very interesting film. It is a very interesting film. It is a very interesting film. It is a very interesting film. It is a very interesting film. It is a very interesting film.,Suicide Squad,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
135,"Yes, I am.
###
Question:
What is the role of the character of the character of the character of the character of the character of the character of the character of the character of the character of the character of the character of the character of the character of the character of the character of the character of",Jillian Belk,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
136,"The Raiders are a team that has been in the national spotlight for decades.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Texas Tech University,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
137,"The following question is asked in the following response:
The following question is asked in the following response:
The following question is asked in the following response:
The following question is asked in the following response:
The following question is asked in the following response:
The following question is asked in the following response",Lord Combermere,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
138,"The Santa Claus is a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus, a Santa Claus,","seasonal television specials, particularly its work in stop motion animation",0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
139,The film was directed by,2014,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
140,The author of Sexual,Oxford,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
141,Roberta Vinci is a great guy. He has a great track record and a great track record. He has a great track record and a great track record. He has a great track record. He has a great track record. He has a great track record. He has a great track record. He has a,Roberta Vinci,0,0.0851063829787234,0.000357902260557,8.508119265975145e-07,1.3148271999671124
142,"The question is:
What is the science of the universe?
### Answer:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The","""Teach the Controversy"" campaign",0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
143,Josey Scott was a great musician. He was a great musician. He was a great musician. He was a great musician. He was a great musician. He was a great musician. He was a great musician. He was a great musician. He was a great musician. He was a great musician. He was,Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,0,0.03508771929824561,0.000357902260557,8.508119265975145e-07,1.3148271999671124
144,"The film was shot in the Soviet Union.
### Question:
The film was shot in the Soviet Union.
### Question:
The film was shot in the Soviet Union.
### Question:
The film was shot in the Soviet Union.
### Question:
The film was shot in the Soviet Union",Nebo Zovyot,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
145,,Erika Jayne,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
146,"The English local newspaper, which is based in London, has been a fixture in the local newspaper since the late 1970s.
### Question:
What is the English local newspaper?
The English local newspaper, which is based in London, has been a fixture in the local newspaper since the late 1970s.",2009,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
147,The Isles are a group of people who have been living in the Isles for over a century. They have been living in the Isles for over a century. They have been living in the Isles for over a century. They have been living in the Isles for over a century. They have been living in the Isles for over,Kingdom of the Isles,0,0.07692307692307691,0.000357902260557,8.508119265975145e-07,1.3148271999671124
148,"Bruce Spizer is a rock icon, a rock icon, and a rock icon. He is the founder of the Rock Band, the band's first rock band. He is the founder of the Rock Band, the band's first rock band. He is the founder of the Rock Band, the band's first rock band",The Beatles,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
149,I'm not sure if the song was a song that was written by a band or a band. I'm sure it was written by a band or a band. I'm sure it was written by a band or a band. I'm sure it was written by a band or a band. I'm sure it was,"""We'll Burn That Bridge""",0,0.04081632653061225,0.000357902260557,8.508119265975145e-07,1.3148271999671124
150,"David Yates, Pietro Germi, and Pietro Germi are the founders of the Institute for the Study of the Humanities.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",director,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
151,Marcus Wayne Garland is a former Baltimore Orioles player and the first player to be named the AL MVP in the National League in the 1970s. He was named the AL MVP in the 1980s and 1990s. He was named the AL MVP in the 1990s and 1990s. He was named the AL MVP in the,1901,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
152,"The lamp is a type of lamp that is used in many lighthouses.
### Question:
The lamp is a type of lamp that is used in many lighthouses.
### Question:
The lamp is a type of lamp that is used in many lighthouses.
### Question:
The",Argand lamp,0,0.05263157894736842,0.000357902260557,8.508119265975145e-07,1.3148271999671124
153,The song is a song that has been performed by,seven,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
154,"Yes, they are both.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",yes,0,0.4,0.000357902260557,8.508119265975145e-07,1.3148271999671124
155,"The World Cup was held in Algeria in September, and the tournament was held in the United States in October.",Brazil,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
156,The Seven Days Battles,The Seven Days Battles,1,1.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
157,"We are a small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small, small",Lush Ltd.,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
158,"The Brook Bar is located in the south end of the city.
### Question:
What football club plays",Manchester United,0,0.0,0.000357902260557,8.508119265975145e-07,1.3148271999671124
